Fecha,TempMedia,TempMax,HorMinTempMax,TempMin,HorMinTempMin,HumedadMedia,HumedadMax,HorMinHumMax,HumedadMin,HorMinHumMin,VelViento,DirViento,VelVientoMax,HorMinVelMax,DirVientoVelMax,Radiacion,Precipitacion,TempSuelo1,TempSuelo2,EtPMon,PePMon,Estacion
2004-05-01,15.002,22.24,1250,8.06,410,98.398,100.0,30,86.7,2030,2.483,215.253,5.61,1230,221.1,28.28,0.0,,,3.575682,0.0,IB03
2004-05-02,14.102,19.38,1030,7.53,310,95.102,100.0,830,80.7,1810,2.698,90.581,5.49,1700,66.99,15.742,3.6,,,2.341412,0.69035416841507,IB03
2004-05-03,14.27,15.59,620,12.86,1910,88.9,96.8,2330,78.9,1510,3.365,227.4,9.5,1339,255.0,3.857,5.4,,,1.2798823118209839,2.1694607734680176,IB03
2004-05-04,14.28,17.98,1610,12.59,2050,90.6,97.6,240,77.0,1820,3.446,329.6,11.88,715,16.44,8.41,2.4,,,1.8040262460708618,0.0,IB03
2004-05-05,15.03,18.32,1420,12.99,40,80.3,91.1,120,64.14,1710,3.079,244.6,9.88,655,262.1,12.63,0.2,,,2.665557861328125,0.0,IB03
2004-05-06,14.41,19.31,1450,8.53,2140,69.5,91.9,420,43.4,1740,3.331,264.3,11.46,1145,267.1,30.1,1.0,,,4.727891445159912,0.0,IB03
2004-05-07,14.86,20.85,1230,9.46,2230,66.67,96.8,420,30.09,1750,2.312,246.9,9.51,1334,269.7,22.76,0.0,,,4.329313278198242,0.0,IB03
2004-05-08,12.25,17.53,910,4.93,0,75.1,94.8,0,42.34,900,1.721,139.2,6.958,1138,120.6,17.91,1.2,,,3.1170475482940674,0.0,IB03
2004-05-09,12.82,19.98,1200,3.001,350,78.4,97.9,400,42.59,1140,2.607,206.4,10.21,1355,232.2,27.39,0.0,,,4.324634552001953,0.0,IB03
2004-05-10,15.64,22.37,1310,7.46,120,75.1,98.1,320,33.89,1450,1.919,178.3,7.22,1113,238.6,22.83,0.0,,,4.266743183135986,0.0,IB03
2004-05-11,14.73,17.79,1200,12.79,510,84.7,96.7,400,65.15,1210,4.477,41.26,13.84,1720,30.3,12.71,19.2,,,2.6267764568328857,11.819781303405762,IB03
2004-05-12,13.25,15.27,1050,9.8,2210,88.3,96.1,2240,76.9,1720,5.204,17.86,12.78,658,24.61,7.33,6.6,,,1.6816684007644653,3.1096513271331787,IB03
2004-05-13,15.54,22.77,1410,8.39,200,82.9,96.5,2250,58.97,1640,1.846,195.0,8.45,1430,256.6,25.94,0.0,,,4.138243675231934,0.0,IB03
2004-05-14,13.84,20.05,1210,7.41,2340,72.8,98.3,610,41.66,1710,2.417,69.58,8.42,931,62.69,24.25,0.0,,,4.127250671386719,0.0,IB03
2004-05-15,13.69,19.51,1440,5.798,440,75.2,97.0,550,49.56,910,2.534,33.86,7.9,1344,28.77,21.95,0.0,,,3.7184762954711914,0.0,IB03
2004-05-16,15.66,23.03,1220,7.2,500,72.4,98.0,600,37.83,1200,1.441,151.2,5.351,1701,186.0,28.37,0.0,,,4.651467323303223,0.0,IB03
2004-05-17,16.38,23.17,1320,8.07,240,87.7,98.3,1210,61.27,820,1.456,113.5,5.488,1557,106.1,29.19,0.2,,,4.492580413818359,0.0,IB03
2004-05-18,17.09,23.77,1320,8.86,330,70.8,96.3,440,39.51,1830,2.0,67.03,6.566,1206,87.5,30.27,0.0,,,5.170780181884766,0.0,IB03
2004-05-19,17.05,25.36,1120,6.87,410,61.67,92.6,450,33.15,1540,1.356,124.7,5.517,1358,139.7,30.73,0.0,,,5.208078861236572,0.0,IB03
2004-05-20,15.82,22.3,1320,5.865,500,70.5,97.0,540,37.84,1010,2.146,97.8,9.12,1245,91.2,30.91,0.0,,,5.078598499298096,0.0,IB03
2004-05-21,17.7,25.7,1230,9.33,500,74.8,96.7,510,38.83,1140,1.598,87.7,6.566,1311,85.9,29.85,0.0,,,5.226744651794434,0.0,IB03
2004-05-22,16.56,21.71,1340,10.86,120,85.4,97.6,540,61.31,1350,1.177,165.7,5.135,1445,94.2,11.81,0.8,,,2.443711996078491,0.0,IB03
2004-05-23,17.36,23.5,1310,9.53,2350,69.41,96.5,550,41.91,1330,2.285,47.48,8.33,1315,25.53,21.99,0.0,,,4.373459815979004,0.0,IB03
2004-05-24,15.88,21.24,1050,8.34,340,75.0,96.3,550,46.93,1100,2.912,29.92,10.07,956,23.07,20.28,0.0,,,3.9784016609191895,0.0,IB03
2004-05-25,16.75,19.78,1130,12.99,500,81.6,96.6,510,60.65,1100,1.749,25.11,5.39,1520,41.22,7.93,1.6,,,2.0915520191192627,0.0,IB03
2004-05-26,15.22,17.32,1240,13.26,510,89.3,96.5,200,79.5,1240,1.562,44.67,5.988,1425,62.88,7.2,3.4,,,1.5712954998016357,0.5173614621162415,IB03
2004-05-27,16.45,23.7,1140,9.53,330,80.1,98.2,610,46.73,1130,1.434,145.9,5.664,926,24.21,24.88,0.0,,,4.303730487823486,0.0,IB03
2004-05-28,17.56,25.23,1350,8.13,340,73.8,97.8,530,44.45,950,1.885,205.9,8.46,1303,214.0,29.74,0.2,,,5.174942493438721,0.0,IB03
2004-05-29,19.216,27.29,1230,11.33,230,95.977,100.0,600,74.8,2040,1.845,201.872,4.394,1500,206.9,29.836,0.2,,,4.855205,0.0,IB03
2004-05-30,19.82,27.23,1040,10.8,400,68.35,94.7,500,36.82,1750,1.503,194.3,6.644,1249,197.3,29.04,0.0,,,5.410628318786621,0.0,IB03
2004-05-31,19.8,27.82,1240,13.53,2330,58.23,92.5,2340,26.93,1150,1.289,173.5,5.851,1421,99.5,21.69,0.0,,,4.6684956550598145,0.0,IB03
2004-06-01,21.26,29.75,1200,11.61,350,59.46,93.8,510,30.6,1120,1.798,206.0,8.41,1319,256.8,29.72,0.0,,,6.086688995361328,0.0,IB03
2004-06-02,20.07,27.5,900,12.79,350,69.65,95.1,2350,33.08,910,2.044,109.9,7.92,1116,69.46,29.74,0.0,,,5.890983581542969,0.0,IB03
2004-06-03,19.22,26.83,1320,11.67,400,70.4,97.9,530,40.9,1020,1.836,118.0,7.9,1600,53.05,22.47,0.0,,,4.679841995239258,0.0,IB03
2004-06-04,19.85,26.9,1120,11.67,320,69.68,96.1,530,41.43,1140,1.742,167.7,7.01,1137,273.0,23.02,0.0,,,4.725479602813721,0.0,IB03
2004-06-05,20.61,28.49,1100,11.8,350,63.58,97.5,400,29.4,1340,2.222,208.7,8.32,1501,210.4,28.72,0.0,,,6.062240123748779,0.0,IB03
2004-06-06,20.73,29.55,1030,10.27,440,64.08,94.3,650,28.6,1050,1.814,121.5,7.41,1315,114.3,30.53,0.0,,,6.182566165924072,0.0,IB03
2004-06-07,20.26,28.22,1430,12.59,430,72.8,97.0,510,32.94,1420,2.659,62.13,7.85,1400,74.7,28.87,0.0,,,6.182313919067383,0.0,IB03
2004-06-08,21.26,28.36,1210,15.39,2330,66.71,93.8,440,31.54,1230,2.705,61.64,7.35,1550,76.8,28.41,0.0,,,6.311676979064941,0.0,IB03
2004-06-09,21.89,28.01,1440,15.34,350,57.6,88.6,2350,28.46,1510,2.269,79.3,7.14,1129,84.8,26.68,0.0,,,5.98008394241333,0.0,IB03
2004-06-10,21.92,30.09,1220,12.06,0,57.7,94.9,510,24.45,1150,1.625,118.4,6.742,1353,95.1,31.61,0.0,,,6.363879680633545,0.0,IB03
2004-06-11,21.49,30.95,1240,10.27,320,57.44,90.0,250,21.71,1230,1.524,117.8,6.38,1207,99.9,31.88,0.0,,,6.440214157104492,0.0,IB03
2004-06-12,22.93,31.21,1200,11.54,440,49.86,85.5,450,23.72,1030,1.413,150.3,6.262,1348,102.8,30.38,0.0,,,6.232132434844971,0.0,IB03
2004-06-13,21.87,26.95,1510,15.66,0,54.65,86.5,510,31.14,1520,2.713,60.75,10.52,1044,48.2,25.31,0.0,,,5.8847246170043945,0.0,IB03
2004-06-14,18.35,23.9,940,13.2,0,65.76,92.0,0,34.56,840,2.732,23.45,11.02,1022,5.41,15.11,3.8,,,4.22091817855835,0.8643469214439392,IB03
2004-06-15,15.8,20.72,1010,11.33,120,88.0,96.4,410,64.87,1010,1.219,48.19,7.26,1019,27.35,12.04,5.4,,,2.407111644744873,2.174816608428955,IB03
2004-06-16,18.3,24.63,1140,9.2,420,79.7,98.0,600,45.92,1550,1.802,33.96,8.39,1143,14.62,20.72,2.6,,,4.136951446533203,0.0,IB03
2004-06-17,22.7,29.7,1550,14.93,440,65.99,95.2,510,36.35,1640,2.597,201.0,9.59,1647,239.6,26.79,0.2,,,6.117136478424072,0.0,IB03
2004-06-18,23.84,32.16,1020,15.53,500,60.04,96.4,510,26.19,1620,2.413,204.5,9.41,1505,226.3,31.76,0.0,,,7.270297527313232,0.0,IB03
2004-06-19,21.75,30.09,1440,13.73,330,69.04,89.7,420,30.0,1620,2.505,265.5,9.08,1743,19.45,20.57,0.0,,,5.667181968688965,0.0,IB03
2004-06-20,21.05,26.29,1300,16.12,440,70.1,92.5,530,45.44,1210,1.983,118.3,6.713,1326,127.9,27.56,0.0,,,5.367358684539795,0.0,IB03
2004-06-21,21.85,28.08,1250,15.0,130,75.2,94.2,410,51.31,1250,1.926,138.8,6.919,1433,155.4,28.62,0.0,,,5.525421619415283,0.0,IB03
2004-06-22,22.81,30.42,1220,15.46,500,68.06,95.5,510,32.6,1250,1.701,148.2,6.723,1317,95.6,27.78,0.0,,,5.938838481903076,0.0,IB03
2004-06-23,23.68,31.41,1420,14.33,330,68.52,94.5,340,34.08,920,1.973,215.2,7.02,1302,202.9,30.51,0.0,,,6.53407096862793,0.0,IB03
2004-06-24,24.18,31.14,1410,16.79,430,71.4,96.9,510,39.69,1200,2.294,106.0,6.782,1238,135.1,30.39,0.0,,,6.558596134185791,0.0,IB03
2004-06-25,23.9,29.48,1510,17.66,450,62.36,94.0,450,35.61,1120,2.681,75.3,8.99,1110,91.3,30.29,0.0,,,6.638359069824219,0.0,IB03
2004-06-26,25.16,32.28,1230,16.79,200,53.88,84.9,230,24.92,1220,2.183,80.5,6.39,1418,140.9,30.85,0.0,,,7.165049076080322,0.0,IB03
2004-06-27,26.12,32.47,1440,16.72,420,50.29,89.9,410,28.85,1440,2.088,67.75,6.37,1105,88.1,31.01,0.0,,,7.014958381652832,0.0,IB03
2004-06-28,27.51,35.93,1400,18.33,0,43.75,84.2,450,19.37,1330,1.864,102.9,6.027,1412,154.9,30.77,0.0,,,7.545009613037109,0.0,IB03
2004-06-29,25.42,33.4,1230,16.8,350,55.05,78.2,0,33.6,1230,2.024,98.6,7.16,1206,93.3,29.53,0.0,,,6.908930778503418,0.0,IB03
2004-06-30,26.22,35.4,1230,16.33,430,56.54,85.8,440,28.25,1340,1.517,193.6,6.644,1235,210.9,29.8,0.0,,,6.812323570251465,0.0,IB03
2004-07-01,25.64,33.87,1200,16.73,410,65.43,90.0,410,28.32,1210,2.283,109.6,6.086,1254,111.3,29.8,0.0,,,7.223478317260742,0.0,IB03
2004-07-02,23.88,28.35,1310,17.99,0,61.42,89.9,320,42.16,1240,3.402,43.1,9.07,1046,41.85,30.0,0.0,,,6.562424182891846,0.0,IB03
2004-07-03,22.51,29.55,1150,14.4,400,60.79,85.6,450,35.28,1050,2.147,118.2,7.59,1211,92.6,30.24,0.0,,,6.374335289001465,0.0,IB03
2004-07-04,23.46,30.02,1130,14.8,440,61.81,90.9,410,35.34,1320,1.938,128.6,6.448,1211,128.6,30.81,0.0,,,6.368702411651611,0.0,IB03
2004-07-05,24.98,33.68,1330,16.0,130,58.19,92.3,310,13.96,1530,2.209,86.8,6.027,1534,61.74,30.22,0.0,,,7.489829063415527,0.0,IB03
2004-07-06,26.01,32.69,1040,19.59,250,60.79,91.1,2350,23.58,1040,2.934,69.55,8.57,1134,72.8,26.1,0.0,,,7.222028732299805,0.0,IB03
2004-07-07,26.78,32.94,1200,21.99,0,67.71,91.1,10,43.49,1200,2.609,195.9,8.66,1042,250.3,18.43,0.0,,,5.4223551750183105,0.0,IB03
2004-07-08,25.23,35.07,1300,13.67,2340,54.41,91.6,510,18.57,1300,2.134,236.8,7.84,1701,256.3,25.79,0.0,,,6.973308563232422,0.0,IB03
2004-07-09,20.19,26.82,1220,12.94,120,64.06,87.7,2350,43.98,1000,2.083,141.9,7.67,1306,162.5,20.62,0.0,,,4.622530460357666,0.0,IB03
2004-07-10,21.25,28.83,1200,12.14,500,62.62,93.2,520,26.32,1410,1.801,123.1,7.06,1421,89.3,30.6,0.0,,,6.152073860168457,0.0,IB03
2004-07-11,21.62,28.16,1120,13.2,400,67.84,91.8,440,45.98,1040,1.977,100.3,7.08,1156,81.9,19.74,0.0,,,4.526530742645264,0.0,IB03
2004-07-12,18.38,21.19,500,12.87,2330,82.7,95.2,0,66.67,1800,1.391,77.1,5.802,1234,43.03,5.87,6.8,,,1.7490471601486206,3.263456106185913,IB03
2004-07-13,20.06,27.44,1050,11.94,230,73.3,97.4,600,48.12,1450,1.565,208.5,7.85,1159,257.4,19.0,0.2,,,4.0629425048828125,0.0,IB03
2004-07-14,20.25,26.43,1130,13.14,430,68.6,96.6,550,42.65,1620,1.527,102.1,6.733,1217,79.9,18.71,0.0,,,4.049235820770264,0.0,IB03
2004-07-15,21.38,29.35,1200,11.34,430,66.76,95.6,600,33.67,1300,1.496,133.3,7.87,1331,123.8,29.9,0.0,,,5.786623477935791,0.0,IB03
2004-07-16,21.86,30.02,1340,12.47,430,66.65,97.4,620,24.25,1300,2.139,111.4,7.16,1440,121.2,30.72,0.0,,,6.5454792976379395,0.0,IB03
2004-07-17,22.76,29.56,1350,14.06,400,71.0,94.6,430,38.88,1430,2.54,75.4,7.3,1141,64.63,20.73,0.2,,,5.23018217086792,0.0,IB03
2004-07-18,24.37,29.28,1310,19.52,240,75.9,93.4,340,55.52,1340,2.51,68.05,6.84,1321,70.0,24.42,0.0,,,5.28149938583374,0.0,IB03
2004-07-19,25.96,33.15,1150,19.92,440,71.0,92.3,450,40.95,1210,1.683,99.7,5.723,1402,159.0,27.43,0.0,,,6.14565372467041,0.0,IB03
2004-07-20,26.14,33.6,1440,19.12,410,71.0,94.8,530,42.69,1250,1.44,169.7,7.41,1720,64.5,26.61,0.0,,,5.864363193511963,0.0,IB03
2004-07-21,25.18,30.75,1410,19.66,500,75.7,93.2,540,49.51,1340,2.106,95.8,7.22,1039,73.4,23.44,0.0,,,5.33176851272583,0.0,IB03
2004-07-22,26.67,34.27,1320,20.12,500,69.45,95.6,510,29.79,1320,1.986,105.3,6.027,1358,111.3,27.58,0.0,,,6.6899495124816895,0.0,IB03
2004-07-23,28.32,38.25,1420,19.13,220,98.39,100.0,800,90.8,0,1.567,59.901,4.199,2130,16.02,26.706,0.0,,,5.509949,0.0,IB03
2004-07-24,28.242,34.2,1320,21.38,2350,87.662,100.0,400,53.07,1940,2.391,35.018,4.884,1130,8.28,26.908,0.0,,,6.212946,0.0,IB03
2004-07-25,25.24,31.42,1130,18.93,450,67.83,84.7,2330,50.98,1640,1.867,113.2,7.38,841,50.77,17.79,0.0,,,4.548760890960693,0.0,IB03
2004-07-26,24.55,31.02,1400,17.33,510,74.6,94.5,530,50.18,1730,1.633,185.4,6.654,1036,137.7,20.74,0.0,,,4.687738418579102,0.0,IB03
2004-07-27,24.68,31.02,1010,20.06,2330,75.3,92.2,520,51.65,1630,2.018,169.2,9.85,1224,102.8,15.63,0.0,,,4.199076175689697,0.0,IB03
2004-07-28,24.7,31.96,1250,16.67,450,74.6,96.2,440,51.24,1610,1.678,173.6,7.6,1238,186.8,27.52,0.0,,,5.67759370803833,0.0,IB03
2004-07-29,24.43,31.56,1450,16.87,440,67.1,91.7,520,40.82,1630,1.647,105.6,6.615,1204,89.9,19.93,0.2,,,4.823669910430908,0.0,IB03
2004-07-30,24.99,31.55,1330,17.0,440,66.01,92.5,520,40.89,1200,1.627,100.2,6.987,1206,93.7,25.96,0.0,,,5.599298000335693,0.0,IB03
2004-07-31,25.83,32.82,1040,18.06,420,64.12,93.1,520,41.22,1100,1.281,152.6,5.9,1529,139.7,24.75,0.0,,,5.368661880493164,0.0,IB03
2004-08-01,25.74,34.07,1120,16.73,340,61.52,90.6,2330,30.99,1240,1.533,149.8,6.262,1352,146.9,28.25,0.0,,,6.256257057189941,0.0,IB03
2004-08-02,26.14,37.07,1300,16.14,340,60.94,94.7,500,26.92,1430,1.757,215.7,8.83,1354,246.1,21.62,0.0,,,6.049839496612549,0.0,IB03
2004-08-03,27.44,35.47,1420,18.66,500,60.19,95.5,520,23.31,1340,2.061,208.6,7.61,1421,216.9,26.67,0.0,,,6.821759223937988,0.0,IB03
2004-08-04,26.35,32.82,1110,21.72,340,74.8,94.1,420,42.89,1140,1.955,17.71,10.31,1205,8.54,21.57,3.8,,,5.359307289123535,0.8665019869804382,IB03
2004-08-05,24.6,31.69,1340,19.67,520,76.5,94.2,110,52.51,1320,1.72,212.2,7.96,1623,206.3,20.48,0.2,,,4.702402591705322,0.0,IB03
2004-08-06,24.99,31.62,1210,17.8,520,77.7,96.5,530,53.52,1710,1.706,143.7,6.978,1221,124.9,26.5,0.0,,,5.449457168579102,0.0,IB03
2004-08-07,24.96,31.15,1340,17.2,340,73.6,96.6,520,49.84,1540,2.323,119.2,6.811,1217,87.8,26.19,0.0,,,5.6316375732421875,0.0,IB03
2004-08-08,27.44,37.41,1340,20.19,500,73.3,91.1,540,50.37,1150,1.94,121.6,6.752,1558,118.3,24.8,0.0,,,6.153950214385986,0.0,IB03
2004-08-09,27.52,34.34,1520,22.45,520,74.5,96.0,610,47.96,1510,2.214,214.2,8.39,1021,211.0,26.44,0.0,,,6.212337493896484,0.0,IB03
2004-08-10,27.96,35.67,1520,21.06,530,71.4,95.8,540,44.68,1550,2.211,218.1,7.46,1603,210.4,25.52,0.0,,,6.293351173400879,0.0,IB03
2004-08-11,27.8,35.87,1250,20.66,230,61.92,95.4,520,25.05,1650,2.759,225.9,9.3,1317,261.5,27.82,0.0,,,7.571084976196289,0.0,IB03
2004-08-12,27.73,36.07,1410,19.2,410,59.79,89.9,0,24.91,1520,2.71,223.0,9.09,1638,269.5,27.41,0.0,,,7.537088871002197,0.0,IB03
2004-08-13,25.64,30.89,1400,20.13,440,70.8,93.0,420,48.71,1400,2.69,94.0,9.22,1046,113.9,25.96,0.0,,,5.813054084777832,0.0,IB03
2004-08-14,25.35,31.15,1430,18.14,450,68.37,92.3,510,47.57,1430,1.598,151.2,6.439,1433,195.7,25.35,0.0,,,5.28602933883667,0.0,IB03
2004-08-15,26.15,33.34,1210,17.94,400,64.55,92.1,430,37.48,1000,1.539,166.5,6.801,1232,125.3,26.28,0.0,,,5.734405517578125,0.0,IB03
2004-08-16,25.97,34.34,1130,16.94,400,64.41,93.1,520,28.99,1130,1.607,166.3,7.48,1148,158.6,26.9,0.0,,,6.059788227081299,0.0,IB03
2004-08-17,26.96,33.29,1110,19.99,410,69.47,92.3,2330,35.08,1040,2.413,213.2,8.53,1311,206.4,26.15,0.0,,,6.364259243011475,0.0,IB03
2004-08-18,28.57,36.21,1200,21.53,300,64.97,94.7,310,29.39,1340,2.411,215.2,7.32,2136,201.5,26.68,0.0,,,7.020843505859375,0.0,IB03
2004-08-19,28.25,36.34,1440,21.32,400,64.96,94.1,600,22.37,1650,2.623,216.2,8.29,1513,265.6,26.38,0.0,,,7.389053821563721,0.0,IB03
2004-08-20,25.96,32.16,1000,19.8,0,72.4,95.5,550,43.03,1010,2.072,95.5,6.889,1047,86.7,17.17,0.0,,,4.608967304229736,0.0,IB03
2004-08-21,23.3,29.16,1220,16.47,310,66.96,94.9,350,43.84,1020,2.199,106.5,7.82,1348,83.0,22.77,0.0,,,4.958855152130127,0.0,IB03
2004-08-22,23.55,30.49,1150,15.34,500,64.55,91.9,520,40.15,1430,1.804,148.1,7.53,1254,111.3,25.03,0.0,,,5.2441558837890625,0.0,IB03
2004-08-23,24.34,30.35,1320,17.01,330,70.1,88.5,550,43.83,1320,2.121,111.3,7.59,1310,134.8,23.96,0.0,,,5.257750511169434,0.0,IB03
2004-08-24,27.92,38.88,1250,18.46,340,68.95,93.0,500,26.18,1450,2.191,18.58,6.693,1400,221.1,23.27,0.0,,,6.854196548461914,0.0,IB03
2004-08-25,25.67,31.36,1120,21.26,440,70.4,87.5,610,45.23,1150,2.262,66.98,6.566,1307,96.3,23.0,0.0,,,5.412817478179932,0.0,IB03
2004-08-26,23.62,28.38,1050,19.86,2240,70.8,85.3,20,53.94,1050,2.286,91.8,7.48,1420,121.8,11.2,0.0,,,3.4615490436553955,0.0,IB03
2004-08-27,23.55,30.5,1300,16.14,440,68.87,90.4,550,48.25,1300,1.654,203.7,8.45,1459,248.6,19.06,0.0,,,4.278199195861816,0.0,IB03
2004-08-28,24.0,30.77,1240,17.2,410,71.6,89.4,600,47.24,1340,1.451,136.5,7.02,1342,107.6,16.94,0.0,,,3.9620485305786133,0.0,IB03
2004-08-29,23.58,29.5,1000,18.6,420,80.1,94.0,2320,55.4,1000,1.348,121.3,6.409,1026,148.9,14.43,2.2,,,3.3345587253570557,0.0,IB03
2004-08-30,22.97,31.03,1220,17.93,2330,86.1,96.7,550,63.37,1730,1.266,137.8,7.27,1317,162.0,14.61,0.0,,,3.2369725704193115,0.0,IB03
2004-08-31,23.89,31.22,1300,15.94,420,75.7,95.9,610,50.98,1500,1.481,155.2,6.507,1506,157.3,23.03,0.2,,,4.620851039886475,0.0,IB03
2004-09-01,24.8,30.22,1310,18.46,300,73.8,94.4,540,47.64,1310,2.111,121.7,6.772,1132,130.7,20.08,0.0,,,4.5714287757873535,0.0,IB03
2004-09-02,25.94,31.22,1220,19.53,420,74.9,94.6,540,48.11,1200,2.266,87.4,7.51,1621,96.4,20.52,0.0,,,4.798637866973877,0.0,IB03
2004-09-03,27.1,32.29,1140,23.39,520,77.7,92.2,410,45.43,1200,3.576,68.5,10.74,1312,82.2,19.69,0.0,,,5.632896423339844,0.0,IB03
2004-09-04,28.41,35.41,1520,24.06,540,74.2,93.5,440,37.34,1530,2.521,92.5,6.909,959,66.79,18.62,0.0,,,5.626438140869141,0.0,IB03
2004-09-05,28.2,35.03,1440,23.71,2100,69.01,93.3,400,31.53,1500,2.045,97.0,8.55,1142,99.3,12.51,0.0,,,4.573319435119629,0.0,IB03
